# X , Y , E Distribution=true

-20.1034,0.00908343,0.0020855
-19.9824,0.0062207,0.00172685
-19.8614,0.00631721,0.00174923
-19.7404,0.0137792,0.00256981
-19.6194,0.00829959,0.00200521
-19.4985,0.0145178,0.00264881
-19.3775,0.0133651,0.00253054
-19.2565,0.0108015,0.0022959
-19.1355,0.0293871,0.00379717
-19.0145,0.0210663,0.00321807
-18.8935,0.0118366,0.00238304
-18.7726,0.0419811,0.00455347
-18.6516,0.0181656,0.00297822
-18.5306,0.0171046,0.0028887
-18.4096,0.0296599,0.00381492
-18.2886,0.0198293,0.00312683
-18.1676,0.0116442,0.00239818
-18.0467,0.0191448,0.00307081
-17.9257,0.0171054,0.00289722
-17.8047,0.0150262,0.0027291
-17.6837,0.0198526,0.00313326
-17.5627,0.0147729,0.00269815
-17.4417,0.0236767,0.00343184
-17.3208,0.0221907,0.00333698
-17.1998,0.0212853,0.00325451
-17.0788,0.0229879,0.00338086
-16.9578,0.0271955,0.00368758
-16.8368,0.0277044,0.00373409
-16.7158,0.0371888,0.00433988
-16.5949,0.0366984,0.00431356
-16.4739,0.0334095,0.00411466
-16.3529,0.0389214,0.00445545
-16.2319,0.0355254,0.00425854
-16.1109,0.0470558,0.00491778
-15.9899,0.0454796,0.00484174
-15.869,0.0485402,0.00498712
-15.748,0.137514,0.00855748
-15.627,0.141349,0.00868682
-15.506,0.133248,0.00843805
-15.385,0.154028,0.00903306
-15.264,0.157277,0.00917681
-15.1431,0.182403,0.00991639
-15.0221,0.190281,0.0101143
-14.9011,0.177543,0.00976613
-14.7801,0.224059,0.0109902
-14.6591,0.201649,0.0104172
-14.5381,0.222103,0.0109413
-14.4172,0.199557,0.0103622
-14.2962,0.190678,0.0101222
-14.1752,0.193614,0.0102077
-14.0542,0.207176,0.0105658
-13.9332,0.211486,0.010651
-13.8122,0.199104,0.0103606
-13.6913,0.233909,0.0112412
-13.5703,0.268599,0.0120086
-13.4493,0.259314,0.011852
-13.3283,0.2422,0.0114644
-13.2073,0.245681,0.0115442
-13.0863,0.255782,0.0117565
-12.9654,0.276584,0.0122341
-12.8444,0.288144,0.0125094
-12.7234,0.294669,0.0126399
