X_cm-1,subtracted_Y,subtracted_E,loaded_raw_Y,loaded_raw_E,empty_smoothed_Y,empty_smoothed_E
-1.695779999999999887e+01,6.572520000000000098e-03,3.893276983177025238e-03,2.171999999999999972e-02,3.673590000000000015e-03,1.514747999999999963e-02,1.289318494258109935e-03
-1.683680000000000021e+01,9.720060000000002587e-03,4.199319532369024700e-03,2.535549999999999957e-02,3.988410000000000392e-03,1.563543999999999698e-02,1.314104336358418732e-03
-1.671580000000000155e+01,1.150168000000000024e-02,4.528145987597573079e-03,2.939630000000000021e-02,4.303269999999999665e-03,1.789461999999999997e-02,1.409245681950453948e-03
-1.659489999999999910e+01,7.546808000000000682e-02,8.006731628269802073e-03,9.521720000000000184e-02,7.868059999999999637e-03,1.974911999999999848e-02,1.483705901968445989e-03
-1.647390000000000043e+01,1.819369200000000020e-01,1.166058588810150662e-02,2.018590000000000106e-01,1.156459999999999953e-02,1.992207999999999826e-02,1.493080739207361049e-03
-1.635290000000000177e+01,1.787885399999999958e-01,1.154420793584730841e-02,1.987400000000000000e-01,1.144719999999999939e-02,1.995145999999999725e-02,1.493435310309757045e-03
-1.623189999999999955e+01,6.355972000000001398e-02,7.511340127077724242e-03,8.339000000000000579e-02,7.362529999999999943e-03,1.983027999999999874e-02,1.487744098878567272e-03
-1.611090000000000089e+01,6.614449999999999497e-02,7.602129841759347126e-03,8.571850000000000303e-02,7.457359999999999683e-03,1.957400000000000112e-02,1.476536474784148492e-03
-1.598990000000000045e+01,8.566991999999999663e-02,8.433241377373709713e-03,1.054910000000000014e-01,8.301040000000000849e-03,1.982108000000000134e-02,1.487378582422108292e-03
-1.586899999999999977e+01,4.972945999999999617e-02,7.002428494047475450e-03,7.145340000000000025e-02,6.826419999999999710e-03,2.172394000000000408e-02,1.560126532640221430e-03
-1.574799999999999933e+01,6.232367999999999242e-02,7.659130955203729586e-03,8.584519999999999651e-02,7.484489999999999893e-03,2.352152000000000062e-02,1.626252264828553524e-03
-1.562700000000000067e+01,1.121864000000000056e-01,9.659646374988683365e-03,1.376570000000000016e-01,9.509760000000000782e-03,2.547059999999999949e-02,1.695061306334375711e-03
-1.550600000000000023e+01,5.438854000000000605e-02,7.485161153811720029e-03,8.178720000000000434e-02,7.275620000000000004e-03,2.739865999999999829e-02,1.758690170021996735e-03
-1.538499999999999979e+01,6.093060000000000143e-02,7.893956270004286874e-03,9.073979999999999546e-02,7.676859999999999760e-03,2.980919999999999750e-02,1.838577203475557243e-03
-1.526399999999999935e+01,4.656828000000000356e-02,7.380975394345926262e-03,7.829629999999999923e-02,7.131939999999999807e-03,3.172801999999999567e-02,1.901112728993207320e-03
-1.514310000000000045e+01,8.734332000000000207e-02,9.168515807392382463e-03,1.215180000000000010e-01,8.952859999999999985e-03,3.417467999999999895e-02,1.976861130885020166e-03
-1.502210000000000001e+01,1.016178200000000115e-01,9.762265014016573497e-03,1.375560000000000116e-01,9.548759999999999887e-03,3.593818000000000012e-02,2.030517339569401589e-03
-1.490109999999999957e+01,8.869682000000000954e-02,9.395508680299964263e-03,1.269710000000000005e-01,9.158269999999999605e-03,3.827417999999999793e-02,2.098016675027155557e-03
-1.478009999999999913e+01,6.229910000000000309e-02,8.523869601735118220e-03,1.031009999999999982e-01,8.243719999999999520e-03,4.080189999999999512e-02,2.167356350253459973e-03
-1.465910000000000046e+01,8.139327999999999841e-02,9.375081670268691630e-03,1.255280000000000007e-01,9.099150000000000293e-03,4.413472000000000228e-02,2.257792196307711625e-03
-1.453810000000000002e+01,1.143973200000000107e-01,1.071142169300172767e-02,1.643370000000000108e-01,1.043750000000000060e-02,4.993968000000000018e-02,2.406896016721120964e-03
-1.441719999999999935e+01,9.724718000000001639e-02,1.041737769226248195e-02,1.536160000000000025e-01,1.009709999999999948e-02,5.636881999999998616e-02,2.563265412174088598e-03
-1.429620000000000068e+01,7.803514000000000284e-02,1.001779974490446708e-02,1.393000000000000071e-01,9.652920000000000597e-03,6.126485999999999738e-02,2.679075811284182575e-03
-1.417520000000000024e+01,9.069425999999999877e-02,1.062424149144662426e-02,1.577999999999999958e-01,1.024689999999999976e-02,6.710573999999999706e-02,2.806340616991458408e-03
-1.405419999999999980e+01,7.548297999999999119e-02,1.038711648378162766e-02,1.489520000000000011e-01,9.962830000000000644e-03,7.346902000000000987e-02,2.938402157422976245e-03
-1.393319999999999936e+01,8.320590000000001318e-02,1.083139377309919570e-02,1.625880000000000103e-01,1.039220000000000074e-02,7.938209999999999711e-02,3.053075535903427250e-03
-1.381220000000000070e+01,1.003529999999999978e-01,1.153004633206146379e-02,1.847509999999999986e-01,1.109160000000000007e-02,8.439800000000000080e-02,3.149345624012073793e-03
-1.369130000000000003e+01,9.810740000000001126e-02,1.181295003498042569e-02,1.914520000000000111e-01,1.133870000000000017e-02,9.334459999999999980e-02,3.313558636714310918e-03
-1.357029999999999959e+01,1.375043400000000027e-01,1.303127806370180976e-02,2.353300000000000114e-01,1.258190000000000003e-02,9.782566000000000872e-02,3.392639144311696518e-03
-1.344929999999999914e+01,1.405953599999999748e-01,1.327484440821752147e-02,2.443799999999999861e-01,1.280659999999999958e-02,1.037846400000000113e-01,3.494637392117242412e-03
-1.332830000000000048e+01,1.389099799999999885e-01,1.323863360635076959e-02,2.429189999999999960e-01,1.276749999999999934e-02,1.040090200000000076e-01,3.500337628458146701e-03
-1.320730000000000004e+01,1.247354799999999958e-01,1.297050682055130716e-02,2.316509999999999958e-01,1.247599999999999924e-02,1.069155200000000000e-01,3.547318872327098836e-03
-1.308629999999999960e+01,1.454188800000000004e-01,1.352448204381668899e-02,2.532780000000000031e-01,1.304680000000000076e-02,1.078591200000000028e-01,3.562670952181803876e-03
-1.296540000000000070e+01,1.564067400000000163e-01,1.392610177246181129e-02,2.690299999999999914e-01,1.344169999999999913e-02,1.126232599999999751e-01,3.641017946531436428e-03
-1.284440000000000026e+01,1.440017399999999892e-01,1.368949935265260237e-02,2.583300000000000041e-01,1.318850000000000057e-02,1.143282600000000010e-01,3.669585845334047934e-03
-1.272339999999999982e+01,1.487633999999999901e-01,1.394812058543587474e-02,2.683969999999999967e-01,1.343270000000000054e-02,1.196336000000000066e-01,3.756679195228147198e-03
-1.260239999999999938e+01,1.652969999999999717e-01,1.441546018397470326e-02,2.877179999999999738e-01,1.390540000000000005e-02,1.224210000000000020e-01,3.800702981786395658e-03
-1.248140000000000072e+01,1.887115999999999794e-01,1.499846114186318899e-02,3.135319999999999774e-01,1.449929999999999969e-02,1.248203999999999841e-01,3.837204208011348906e-03
-1.236040000000000028e+01,1.607684000000000057e-01,1.442056388429717277e-02,2.877190000000000025e-01,1.389149999999999933e-02,1.269505999999999968e-01,3.870257160848100675e-03
-1.223949999999999960e+01,1.527387999999999801e-01,1.434304275681642059e-02,2.830019999999999758e-01,1.379640000000000033e-02,1.302631999999999957e-01,3.922017664909733907e-03
-1.211849999999999916e+01,1.415694000000000119e-01,1.412057536105012882e-02,2.732060000000000044e-01,1.355899999999999987e-02,1.316365999999999925e-01,3.942609228302496396e-03
-1.199750000000000050e+01,1.876994000000000162e-01,1.524785404950322783e-02,3.226220000000000199e-01,1.471579999999999937e-02,1.349226000000000036e-01,3.992778916362888127e-03
-1.187650000000000006e+01,1.587824000000000180e-01,1.476063973652822457e-02,2.991570000000000062e-01,1.418729999999999991e-02,1.403745999999999883e-01,4.073942088637981171e-03
-1.175549999999999962e+01,1.693150000000000210e-01,1.514280258447755004e-02,3.153070000000000039e-01,1.456159999999999920e-02,1.459919999999999829e-01,4.155030150607814075e-03
-1.163449999999999918e+01,1.489468000000000181e-01,1.474505126985158933e-02,2.979390000000000094e-01,1.413569999999999931e-02,1.489921999999999913e-01,4.195059291661084287e-03
-1.151360000000000028e+01,1.577719999999999678e-01,1.496800252709665907e-02,3.077019999999999755e-01,1.436459999999999994e-02,1.499300000000000077e-01,4.207061503136363088e-03
-1.139259999999999984e+01,2.098055999999999810e-01,1.620656629031800786e-02,3.634009999999999740e-01,1.563650000000000109e-02,1.535953999999999930e-01,4.260593699529678993e-03
-1.127159999999999940e+01,1.636788000000000132e-01,1.523198973082203790e-02,3.186080000000000023e-01,1.461870000000000010e-02,1.549291999999999891e-01,4.278682211834386635e-03
-1.115060000000000073e+01,1.860312000000000354e-01,1.570758700321573872e-02,3.404670000000000196e-01,1.511479999999999942e-02,1.544357999999999842e-01,4.274471946754593299e-03
-1.102960000000000029e+01,1.976448000000000094e-01,1.606997210830361095e-02,3.562069999999999959e-01,1.547469999999999922e-02,1.585621999999999865e-01,4.333320144145363928e-03
-1.090859999999999985e+01,2.045177999999999718e-01,1.650487291458253153e-02,3.755299999999999749e-01,1.587840000000000085e-02,1.710122000000000031e-01,4.504136250883181147e-03
-1.078769999999999918e+01,1.840511999999999704e-01,1.624616372566828337e-02,3.607179999999999831e-01,1.558739999999999952e-02,1.766668000000000127e-01,4.579388282425939614e-03
-1.066670000000000051e+01,2.132640000000000091e-01,1.689965178437189200e-02,3.926459999999999950e-01,1.625710000000000002e-02,1.793819999999999859e-01,4.615726380866180291e-03
-1.054570000000000007e+01,2.432495999999999825e-01,1.766727422204115647e-02,4.318339999999999956e-01,1.702129999999999962e-02,1.885844000000000131e-01,4.733700956630023868e-03
-1.042469999999999963e+01,2.299628000000000227e-01,1.754601127580852557e-02,4.235010000000000163e-01,1.687719999999999845e-02,1.935381999999999936e-01,4.798190476710985711e-03
-1.030369999999999919e+01,2.603624000000000493e-01,1.800848532125897544e-02,4.492610000000000214e-01,1.737369999999999887e-02,1.888985999999999721e-01,4.739207937619956124e-03
-1.018280000000000030e+01,2.714855999999999936e-01,1.833761910103925974e-02,4.657060000000000088e-01,1.769679999999999864e-02,1.942203999999999875e-01,4.805366172811391216e-03
-1.006179999999999986e+01,2.901004000000000360e-01,1.882608560746498044e-02,4.908049999999999913e-01,1.818070000000000103e-02,2.007045999999999830e-01,4.887089809856168081e-03
-9.940780000000000172e+00,2.942317999999999878e-01,1.895221728352648738e-02,4.974560000000000093e-01,1.830280000000000101e-02,2.032242000000000215e-01,4.918744974279516506e-03
-9.819800000000000750e+00,3.032781999999999978e-01,1.914432965235398493e-02,5.088249999999999718e-01,1.849430000000000171e-02,2.055467999999999740e-01,4.946334536603847441e-03
-9.698819999999999553e+00,3.270096000000000114e-01,1.976531056037319004e-02,5.416640000000000343e-01,1.910740000000000008e-02,2.146543999999999952e-01,5.057150065797929445e-03
-9.577830000000000510e+00,2.900456000000000145e-01,1.917298627611254552e-02,5.069460000000000077e-01,1.848649999999999946e-02,2.169003999999999655e-01,5.084557059764399992e-03
-9.456849999999999312e+00,3.323802000000000145e-01,1.995319888519131793e-02,5.515780000000000127e-01,1.928710000000000147e-02,2.191978000000000260e-01,5.112525730204201500e-03
-9.335869999999999891e+00,3.188524000000000358e-01,1.974643855138440152e-02,5.384929999999999994e-01,1.907150000000000165e-02,2.196405999999999636e-01,5.118566519407557504e-03
-9.214880000000000848e+00,2.799147999999999636e-01,1.919424804201508641e-02,5.053469999999999906e-01,1.847999999999999990e-02,2.254322000000000270e-01,5.187365217371916679e-03
-9.093899999999999650e+00,3.501826000000000105e-01,2.047894611635081227e-02,5.803430000000000533e-01,1.979670000000000041e-02,2.301604000000000150e-01,5.241936965130351497e-03
-8.972920000000000229e+00,3.154939999999999967e-01,1.994166823679503417e-02,5.471260000000000012e-01,1.923539999999999972e-02,2.316320000000000046e-01,5.260182402388723436e-03
-8.851940000000000808e+00,3.280851999999999657e-01,2.021915940167642173e-02,5.625799999999999690e-01,1.951349999999999960e-02,2.344948000000000032e-01,5.295066067614265064e-03
-8.730949999999999989e+00,3.222019999999999329e-01,2.009399605908192624e-02,5.551469999999999461e-01,1.938830000000000067e-02,2.329450000000000132e-01,5.278494172811029270e-03
-8.609970000000000567e+00,3.561499999999999666e-01,2.055276349918910492e-02,5.848029999999999617e-01,1.987660000000000121e-02,2.286529999999999951e-01,5.228466304146943064e-03
-8.488989999999999370e+00,3.956158000000000174e-01,2.108451984332581144e-02,6.190660000000000052e-01,2.044119999999999965e-02,2.234501999999999877e-01,5.168589709350124121e-03
-8.368000000000000327e+00,3.940584000000000309e-01,2.097000036583690843e-02,6.128010000000000401e-01,2.033700000000000091e-02,2.187425999999999815e-01,5.113447598558138948e-03
-8.247019999999999129e+00,4.033763999999999683e-01,2.090433799460772110e-02,6.110389999999999988e-01,2.030229999999999882e-02,2.076626000000000027e-01,4.980759149246226890e-03
-8.126039999999999708e+00,3.988625999999999561e-01,2.086510770086749331e-02,6.078729999999999967e-01,2.025760000000000061e-02,2.090104000000000128e-01,4.998235849657356802e-03
-8.005050000000000665e+00,4.088439999999999852e-01,2.101265950648798647e-02,6.151630000000000154e-01,2.041719999999999993e-02,2.063190000000000024e-01,4.966870613937915228e-03
-7.884070000000000356e+00,4.691688000000000525e-01,2.194027956904833973e-02,6.760840000000000183e-01,2.136889999999999970e-02,2.069151999999999936e-01,4.974533179907437638e-03
-7.763090000000000046e+00,4.530487999999999738e-01,2.173297433968944883e-02,6.622190000000000021e-01,2.114999999999999866e-02,2.091702000000000283e-01,4.999967364853494765e-03
-7.642100000000000115e+00,4.551832000000000100e-01,2.189833315823832421e-02,6.712200000000000388e-01,2.130080000000000168e-02,2.160368000000000011e-01,5.080641147453734442e-03
-7.521119999999999806e+00,4.316220000000000057e-01,2.153580570235532482e-02,6.485199999999999854e-01,2.092580000000000134e-02,2.168979999999999797e-01,5.089383224871163632e-03
-7.400140000000000384e+00,4.842272000000000243e-01,2.237344666365019552e-02,7.023760000000000003e-01,2.178340000000000137e-02,2.181487999999999761e-01,5.104370681210368063e-03
-7.279149999999999565e+00,5.134000000000000785e-01,2.280913955704598831e-02,7.308860000000000356e-01,2.223260000000000167e-02,2.174859999999999849e-01,5.095914498183815380e-03
-7.158170000000000144e+00,5.336080000000000823e-01,2.308781355125686177e-02,7.497120000000000450e-01,2.252209999999999976e-02,2.161039999999999905e-01,5.079581298453642556e-03
-7.037189999999999834e+00,5.373280000000000278e-01,2.318645834443026910e-02,7.562370000000000481e-01,2.261559999999999959e-02,2.189090000000000202e-01,5.113363589458508156e-03
-6.916199999999999903e+00,5.237903999999999893e-01,2.295662723181260412e-02,7.420600000000000529e-01,2.238139999999999921e-02,2.182696000000000081e-01,5.106825618757702794e-03
-6.795219999999999594e+00,5.017019999999998703e-01,2.272608329727760293e-02,7.243549999999999711e-01,2.213280000000000108e-02,2.226530000000000453e-01,5.158878385346954420e-03
-6.674240000000000173e+00,5.548503999999999658e-01,2.361529462320552733e-02,7.846739999999999826e-01,2.302629999999999955e-02,2.298236000000000168e-01,5.241340329610356084e-03
-6.553259999999999863e+00,5.946388000000000229e-01,2.434879500279223466e-02,8.334650000000000114e-01,2.375470000000000012e-02,2.388262000000000163e-01,5.345843805986104542e-03
-6.432269999999999932e+00,5.642529999999998935e-01,2.397374028482831751e-02,8.068199999999999816e-01,2.336070000000000160e-02,2.425670000000000326e-01,5.386828264795528141e-03
-6.311289999999999623e+00,6.027793999999999652e-01,2.464695876911389069e-02,8.542729999999999491e-01,2.402870000000000006e-02,2.514935999999999838e-01,5.485813784335010108e-03
-6.190310000000000201e+00,6.408432000000000572e-01,2.525091460961364706e-02,8.979260000000000019e-01,2.463409999999999905e-02,2.570827999999999447e-01,5.547053795664866165e-03
-6.069320000000000270e+00,6.675923999999999747e-01,2.568605514423731237e-02,9.275240000000000151e-01,2.507260000000000044e-02,2.599316000000000404e-01,5.580157534765483283e-03
-5.948339999999999961e+00,6.607450000000000268e-01,2.565373424784781614e-02,9.266969999999999930e-01,2.502549999999999913e-02,2.659519999999999662e-01,5.642555326197520003e-03
-5.827359999999999651e+00,7.086946000000000634e-01,2.645713314991630233e-02,9.854629999999999779e-01,2.582370000000000151e-02,2.767683999999999700e-01,5.754686161937938062e-03
-5.706369999999999720e+00,7.590315999999999175e-01,2.710351806780071995e-02,1.038929999999999909e+00,2.648009999999999947e-02,2.798983999999999361e-01,5.779705497825992667e-03
-5.585390000000000299e+00,7.778776000000000579e-01,2.753609301280775593e-02,1.070100000000000051e+00,2.689590000000000036e-02,2.922223999999999933e-01,5.903133201953009515e-03
-5.464409999999999989e+00,7.541747999999999230e-01,2.741237964236596311e-02,1.060349999999999904e+00,2.673959999999999879e-02,3.061752000000000362e-01,6.035921594686266892e-03
-5.343420000000000059e+00,8.091607999999999024e-01,2.823896243889991234e-02,1.126519999999999966e+00,2.756310000000000010e-02,3.173592000000000080e-01,6.141214701962471531e-03
-5.222439999999999749e+00,8.661115999999999815e-01,2.900872867878908148e-02,1.192879999999999940e+00,2.833230000000000123e-02,3.267684000000000144e-01,6.227930335962341725e-03
-5.101460000000000328e+00,8.954189999999999650e-01,2.959015464501664125e-02,1.240879999999999983e+00,2.888980000000000020e-02,3.454609999999999626e-01,6.399742797644292561e-03
-4.980470000000000397e+00,1.001385399999999759e+00,3.093489313434264615e-02,1.363359999999999905e+00,3.023489999999999858e-02,3.619746000000000352e-01,6.543579694876497377e-03
-4.859490000000000087e+00,1.042332000000000036e+00,3.152114144851356908e-02,1.419419999999999904e+00,3.080700000000000105e-02,3.770879999999999788e-01,6.671664651134677319e-03
-4.738509999999999778e+00,1.072707400000000089e+00,3.212611067479535787e-02,1.474890000000000034e+00,3.137970000000000342e-02,4.021826000000000012e-01,6.884868553516471090e-03
-4.617519999999999847e+00,1.223434600000000039e+00,3.401421313533505714e-02,1.661680000000000046e+00,3.324830000000000146e-02,4.382454000000000072e-01,7.177551276445192155e-03
-4.496540000000000425e+00,1.362851199999999929e+00,3.579179096339829558e-02,1.844929999999999959e+00,3.499279999999999752e-02,4.820788000000000295e-01,7.520388854813294180e-03
-4.375560000000000116e+00,1.447434400000000121e+00,3.713786559755958422e-02,1.984499999999999931e+00,3.628259999999999819e-02,5.370655999999999208e-01,7.924266425505897132e-03
-4.254570000000000185e+00,1.638863999999999876e+00,3.948686187896424671e-02,2.251999999999999780e+00,3.857089999999999824e-02,6.131359999999999033e-01,8.455645110717455518e-03
-4.133589999999999876e+00,1.838449400000000011e+00,4.214660577694958471e-02,2.561970000000000081e+00,4.113630000000000064e-02,7.235205999999999582e-01,9.172851292133760853e-03
-4.012609999999999566e+00,2.196428599999999953e+00,4.586923047136937104e-02,3.048750000000000071e+00,4.477740000000000192e-02,8.523213999999998958e-01,9.948404559304974831e-03
-3.891630000000000145e+00,2.499714400000000225e+00,4.927468357724482106e-02,3.515660000000000007e+00,4.806450000000000305e-02,1.015945600000000004e+00,1.085349166801172736e-02
-3.770640000000000214e+00,2.888680999999999610e+00,5.332975912712150518e-02,4.116259999999999586e+00,5.197859999999999980e-02,1.227578999999999976e+00,1.192846807418286928e-02
-3.649659999999999904e+00,3.321331999999999951e+00,5.764844467074198286e-02,4.811020000000000074e+00,5.613089999999999746e-02,1.489687999999999901e+00,1.314021453955756258e-02
-3.528680000000000039e+00,3.952546000000000337e+00,6.311812963100538187e-02,5.757990000000000386e+00,6.143780000000000074e-02,1.805444000000000049e+00,1.446703215163358883e-02
-3.407690000000000108e+00,4.709623999999999810e+00,6.912191643963583321e-02,6.906500000000000306e+00,6.725309999999999622e-02,2.196876000000000495e+00,1.596433126310024819e-02
-3.286709999999999798e+00,5.734074000000000559e+00,7.635178264966706319e-02,8.415850000000000719e+00,7.428410000000000568e-02,2.681776000000000160e+00,1.764843338577110066e-02
-3.165729999999999933e+00,6.853296000000000276e+00,8.353710247765598618e-02,1.006080000000000041e+01,8.127339999999999565e-02,3.207504000000000133e+00,1.931532921806925623e-02
-3.044740000000000002e+00,8.365231999999998891e+00,9.211366763147801895e-02,1.220459999999999923e+01,8.965380000000000571e-02,3.839368000000000336e+00,2.114530468171125707e-02
-2.923760000000000137e+00,1.012499599999999944e+01,1.009327036271673306e-01,1.464499999999999957e+01,9.828589999999999549e-02,4.520004000000000133e+00,2.296285092665107178e-02
-2.802779999999999827e+00,1.261021000000000036e+01,1.115076375480890530e-01,1.788990000000000080e+01,1.087079999999999991e-01,5.279690000000000438e+00,2.482990067551620397e-02
-2.681789999999999896e+00,1.563248600000000188e+01,1.229517833453911274e-01,2.174780000000000157e+01,1.200100000000000056e-01,6.115313999999999695e+00,2.673463910008885835e-02
-2.560810000000000031e+00,1.903431199999999990e+01,1.346745251245000663e-01,2.609339999999999904e+01,1.315729999999999955e-01,7.059088000000000029e+00,2.873627304487483963e-02
-2.439830000000000165e+00,2.329424000000000206e+01,1.476480389798144333e-01,3.140609999999999857e+01,1.443949999999999956e-01,8.111859999999998294e+00,3.082251432937942529e-02
-2.318839999999999790e+00,2.777448199999999545e+01,1.605751646272137456e-01,3.710819999999999652e+01,1.571299999999999919e-01,9.333718000000001069e+00,3.308393258149339156e-02
-2.197859999999999925e+00,3.330026999999999759e+01,1.750131170163551075e-01,4.403340000000000032e+01,1.713719999999999966e-01,1.073312999999999917e+01,3.551378244823268776e-02
-2.076880000000000059e+00,3.990749800000000391e+01,1.909176845329221828e-01,5.229630000000000223e+01,1.870549999999999990e-01,1.238880199999999832e+01,3.820980557935881039e-02
-1.955889999999999906e+00,4.669209999999999638e+01,2.067070405295252655e-01,6.108120000000000260e+01,2.025480000000000058e-01,1.438910000000000267e+01,4.125661523289083504e-02
-1.834910000000000041e+00,5.467905999999999977e+01,2.238856227604961724e-01,7.140240000000000009e+01,2.194039999999999879e-01,1.672334000000000032e+01,4.457192909057448860e-02
-1.713929999999999954e+00,6.280552000000000135e+01,2.407858204930589385e-01,8.219219999999999970e+01,2.359330000000000038e-01,1.938668000000000191e+01,4.809813781754549572e-02
-1.592950000000000088e+00,7.147424000000000888e+01,2.576304539204664623e-01,9.368550000000000466e+01,2.524109999999999965e-01,2.221125999999999934e+01,5.159590939469523713e-02
-1.471959999999999935e+00,7.919769999999999754e+01,2.724167270945747066e-01,1.043169999999999931e+02,2.668119999999999936e-01,2.511930000000000263e+01,5.497481111309069496e-02
-1.350980000000000070e+00,8.864289999999999736e+01,2.882800893993200941e-01,1.163900000000000006e+02,2.824119999999999964e-01,2.774709999999999965e+01,5.786944098641354228e-02
-1.229999999999999982e+00,9.596132000000000062e+01,3.002712801469364368e-01,1.259150000000000063e+02,2.941739999999999911e-01,2.995368000000000208e+01,6.020381553589439910e-02
-1.109010000000000051e+00,1.032322800000000029e+02,3.110539458653434619e-01,1.348050000000000068e+02,3.048390000000000266e-01,3.157272000000000389e+01,6.186874265248971938e-02
-9.880290000000000461e-01,1.113408000000000015e+02,3.218206839075450354e-01,1.439879999999999995e+02,3.156030000000000224e-01,3.264719999999999800e+01,6.295473756374495022e-02
-8.670459999999999834e-01,1.177293200000000013e+02,3.296406624086901105e-01,1.508340000000000032e+02,3.234819999999999918e-01,3.310468000000000188e+01,6.342209385726713111e-02
-7.460630000000000317e-01,1.230318400000000025e+02,3.357720604858599467e-01,1.561500000000000057e+02,3.297229999999999883e-01,3.311816000000000315e+01,6.344777280504020067e-02
-6.250799999999999690e-01,1.259445199999999829e+02,3.386958524544994020e-01,1.586649999999999920e+02,3.327720000000000122e-01,3.272048000000000201e+01,6.306882340649774821e-02
-5.040970000000000173e-01,1.273069999999999879e+02,3.396170172953056898e-01,1.592709999999999866e+02,3.338479999999999781e-01,3.196400000000000574e+01,6.233162385627379065e-02
