X_cm-1,subtracted_Y,subtracted_E,loaded_raw_Y,loaded_raw_E,empty_smoothed_Y,empty_smoothed_E
3.304719999999999658e+01,2.871946799999999800e-01,4.986700061418974234e-03,3.577839999999999909e-01,4.759219999999999770e-03,7.058931999999999707e-02,1.488960205699265890e-03
3.321249999999999858e+01,2.834855600000000253e-01,4.955117080847232756e-03,3.544530000000000181e-01,4.725960000000000404e-03,7.096743999999999275e-02,1.489458748439848653e-03
3.337850000000000250e+01,2.777108200000000249e-01,4.917232263558841097e-03,3.495380000000000154e-01,4.684500000000000296e-03,7.182717999999999048e-02,1.494868851700375699e-03
3.354540000000000077e+01,2.881267200000000583e-01,4.982575106105275979e-03,3.611150000000000193e-01,4.750289999999999895e-03,7.298827999999998872e-02,1.503595558612754292e-03
3.371320000000000050e+01,2.793968000000000007e-01,4.907813985080933944e-03,3.512689999999999979e-01,4.676640000000000137e-03,7.187219999999998332e-02,1.488514837868941138e-03
3.388170000000000215e+01,2.871700799999999942e-01,4.938541928486989835e-03,3.583540000000000059e-01,4.712339999999999758e-03,7.118391999999999775e-02,1.477514163662737960e-03
3.405109999999999815e+01,2.859088199999999524e-01,4.922953569045315086e-03,3.574399999999999800e-01,4.695880000000000366e-03,7.153117999999999976e-02,1.477898125235971609e-03
3.422140000000000271e+01,2.800457799999999664e-01,4.877815135362143124e-03,3.514109999999999734e-01,4.649890000000000273e-03,7.136522000000000698e-02,1.473636143241607768e-03
3.439249999999999829e+01,2.901801999999999992e-01,4.930486689263849538e-03,3.616659999999999875e-01,4.705789999999999626e-03,7.148580000000000212e-02,1.471475269553654220e-03
3.456450000000000244e+01,2.841452600000000106e-01,4.882604498440150723e-03,3.558450000000000224e-01,4.655659999999999833e-03,7.169974000000001180e-02,1.471277218129880696e-03
3.473729999999999762e+01,2.821656399999999953e-01,4.868832563937683898e-03,3.545179999999999998e-01,4.639919999999999635e-03,7.235236000000000445e-02,1.475355187492150954e-03
3.491100000000000136e+01,2.872852799999999762e-01,4.885218470478060356e-03,3.591179999999999928e-01,4.659700000000000127e-03,7.183272000000000268e-02,1.467158960133495369e-03
3.508550000000000324e+01,2.844871799999999507e-01,4.861022059376402665e-03,3.567029999999999923e-01,4.634160000000000015e-03,7.221582000000001389e-02,1.467684079134198242e-03
3.526089999999999947e+01,2.919487599999999738e-01,4.895899707000542743e-03,3.643779999999999797e-01,4.671080000000000197e-03,7.242923999999999196e-02,1.466576140065015393e-03
3.543730000000000047e+01,2.853165599999999968e-01,4.868376158099536714e-03,3.601719999999999922e-01,4.635450000000000161e-03,7.485543999999999532e-02,1.487847342388324331e-03
3.561440000000000339e+01,2.905412600000000234e-01,4.903252753472127010e-03,3.670860000000000234e-01,4.668089999999999740e-03,7.654474000000000000e-02,1.500274413676378100e-03
3.579249999999999687e+01,2.829298599999999775e-01,4.850106348681026622e-03,3.600490000000000079e-01,4.611760000000000338e-03,7.711914000000000269e-02,1.501732764481084319e-03
