# X , Y , E Distribution=true

-20.1034,0.00839176,0.00303441
-19.9824,0.0129696,0.00384581
-19.8614,0.00670058,0.00274851
-19.7404,0.00579404,0.00259194
-19.6194,0.00235245,0.00166397
-19.4985,0.0137175,0.00396367
-19.3775,0.00781993,0.00295768
-19.2565,0.006707,0.002739
-19.1355,0.00694213,0.00283714
-19.0145,0.00573234,0.00256722
-18.8935,0.0113405,0.00358845
-18.7726,0.00715592,0.00287805
-18.6516,0.00902425,0.00323232
-18.5306,0.00802409,0.00303413
-18.4096,0.0128128,0.0038399
-18.2886,0.0203882,0.00482944
-18.1676,0.0090566,0.00320425
-18.0467,0.0138204,0.00399328
-17.9257,0.0102591,0.00342429
-17.8047,0.0166378,0.00434018
-17.6837,0.00622624,0.00271039
-17.5627,0.0177125,0.00457769
-17.4417,0.012508,0.00377627
-17.3208,0.0141689,0.00409463
-17.1998,0.00834045,0.00311277
-17.0788,0.0165056,0.00444611
-16.9578,0.0176129,0.00455236
-16.8368,0.0188221,0.00471184
-16.7158,0.0214172,0.00505106
-16.5949,0.0271755,0.00569932
-16.4739,0.0245298,0.00543402
-16.3529,0.0312907,0.00617249
-16.2319,0.0275998,0.00573028
-16.1109,0.0332734,0.00633516
-15.9899,0.0351057,0.00653027
-15.869,0.0332141,0.00639738
-15.748,0.0317184,0.00617375
-15.627,0.0496422,0.00777845
-15.506,0.0504784,0.00782396
-15.385,0.0411103,0.0070654
-15.264,0.0490853,0.00774103
-15.1431,0.0804898,0.0100439
-15.0221,0.101262,0.0112891
-14.9011,0.115427,0.0120187
-14.7801,0.0946502,0.0108635
-14.6591,0.102855,0.0113931
-14.5381,0.123686,0.0124825
-14.4172,0.155506,0.0139826
-14.2962,0.12791,0.0127156
-14.1752,0.142534,0.0133592
-14.0542,0.119868,0.0122849
-13.9332,0.141204,0.0134028
-13.8122,0.157371,0.0140865
-13.6913,0.184486,0.0153817
-13.5703,0.223552,0.0168953
-13.4493,0.211521,0.0164172
-13.3283,0.183264,0.0152461
-13.2073,0.252675,0.0179892
-13.0863,0.209044,0.0162947
-12.9654,0.229928,0.0170953
-12.8444,0.218326,0.0166421
-12.7234,0.239136,0.0173953
-12.6024,0.22242,0.0168337
-12.4814,0.242593,0.0175543
-12.3604,0.260712,0.0181732
-12.2395,0.249314,0.0177613
-12.1185,0.328541,0.0204662
-11.9975,0.284637,0.0189791
-11.8765,0.288984,0.0191269
-11.7555,0.293835,0.0192668
-11.6345,0.333367,0.0205462
-11.5136,0.31776,0.0200242
-11.3926,0.32336,0.0202371
-11.2716,0.323201,0.0203095
-11.1506,0.319794,0.0201045
-11.0296,0.35967,0.0213461
-10.9086,0.375018,0.0218117
-10.7877,0.414502,0.022938
-10.6667,0.37269,0.021711
-10.5457,0.404758,0.0226454
-10.4247,0.393306,0.0222861
-10.3037,0.468095,0.02437
-10.1828,0.448781,0.0238069
-10.0618,0.450269,0.0238225
-9.94078,0.43424,0.0234326
-9.8198,0.453004,0.0239623
-9.69882,0.482834,0.0247094
-9.57783,0.520076,0.0256258
-9.45685,0.491729,0.0248964
-9.33587,0.491475,0.0249515
-9.21488,0.540666,0.0261835
-9.0939,0.548709,0.0263324
-8.97292,0.561435,0.0266951
-8.85194,0.588655,0.0273103
-8.73095,0.57565,0.026981
-8.60997,0.612023,0.0278363
-8.48899,0.585228,0.0272093
-8.368,0.637719,0.0284397
-8.24702,0.686683,0.0294996
-8.12604,0.619133,0.0279834
-8.00505,0.70593,0.0298838
-7.88407,0.672738,0.0291921
-7.76309,0.722721,0.0302893
-7.6421,0.726545,0.0303733
-7.52112,0.750174,0.0308511
-7.40014,0.693679,0.0296682
-7.27915,0.813906,0.032147
-7.15817,0.850555,0.0328887
-7.03719,0.797319,0.0318364
-6.9162,0.900993,0.0338131
-6.79522,0.914831,0.0341111
-6.67424,0.907134,0.0339656
-6.55326,0.888798,0.033555
-6.43227,0.9744,0.0351728
-6.31129,0.99713,0.0355541
-6.19031,0.993563,0.035519
-6.06932,1.09724,0.0372864
-5.94834,1.09833,0.037316
-5.82736,1.14342,0.0380951
-5.70637,1.11943,0.0376231
-5.58539,1.19364,0.0389164
-5.46441,1.319,0.0408824
-5.34342,1.32871,0.0409725
-5.22244,1.28203,0.0402084
-5.10146,1.42068,0.0423486
-4.98047,1.55917,0.0443332
-4.85949,1.69523,0.0461325
-4.73851,1.83868,0.0480483
-4.61752,1.9804,0.0497577
-4.49654,2.27138,0.0531781
-4.37556,2.5307,0.056049
-4.25457,2.83719,0.0593525
-4.13359,3.35607,0.0644747
-4.01261,3.68491,0.0674431
-3.89163,4.42891,0.0738763
-3.77064,5.12871,0.079488
-3.64966,6.21056,0.0873631
-3.52868,7.18164,0.0939301
-3.40769,8.78462,0.103899
-3.28671,10.7159,0.114841
-3.16573,13.011,0.126625
-3.04474,15.8577,0.140013
-2.92376,18.9323,0.153092
-2.80278,23.2607,0.169756
-2.68179,28.5623,0.188228
-2.56081,34.4777,0.207134
-2.43983,41.9203,0.228699
-2.31884,50.5954,0.251593
-2.19786,59.7348,0.273857
-2.07688,69.1207,0.29511
-1.95589,79.0423,0.316136
-1.83491,87.7579,0.333602
-1.71393,97.2701,0.351635
-1.59295,107.061,0.369712
-1.47196,120.011,0.392218
-1.35098,134.377,0.416297
-1.23,151.091,0.442945
-1.10901,166.26,0.465715
-0.988029,178.461,0.483355
-0.867046,185.296,0.493232
-0.746063,186.361,0.494824
-0.62508,182.999,0.49023
-0.504097,179.239,0.48515
-0.383113,175.366,0.479914
-0.26213,173.265,0.477346
-0.141147,170.148,0.473231
-0.0201639,167.256,0.469805
0.100819,160.888,0.461203
0.221802,154.688,0.452561
0.342786,146.421,0.440422
0.463769,136.432,0.425539
0.584752,125.978,0.40913
0.705735,114.247,0.389702
0.826718,104.458,0.372909
0.947701,94.3322,0.354526
1.06868,83.774,0.334045
1.18967,74.2205,0.314404
1.31065,64.6595,0.293288
1.43163,55.4485,0.271495
1.55262,46.3209,0.247829
1.6736,38.6893,0.226305
1.79458,32.3037,0.206626
1.91557,27.1143,0.189262
2.03655,23.466,0.176075
2.15753,20.5473,0.16484
2.27852,17.9747,0.154204
2.3995,16.6876,0.148674
2.52048,15.4076,0.142857
2.64147,14.5449,0.138884
2.76245,13.3953,0.133345
2.88343,11.9907,0.126189
3.00442,11.0269,0.121104
3.1254,9.79733,0.114207
3.24638,8.57807,0.106862
3.36736,7.49263,0.0998913
3.48835,7.0033,0.0966461
3.60933,6.322,0.0918551
3.73031,5.78695,0.0879239
3.8513,5.31299,0.0842661
3.97228,5.12479,0.0828174
4.09326,4.77001,0.0799156
4.21425,4.24926,0.0754486
4.33523,4.08954,0.0740632
4.45621,4.01427,0.0734137
4.5772,3.75576,0.0710455
4.69818,3.6445,0.0700363
4.81916,3.37291,0.0674195
4.94015,3.33699,0.0670771
5.06113,3.03168,0.0640043
5.18211,2.7831,0.0613681
5.3031,2.64057,0.0598576
5.42408,2.50587,0.0583228
5.54506,2.46778,0.0578911
5.66605,2.3526,0.0565574
5.78703,2.22863,0.0550817
5.90801,2.11068,0.0536459
6.02899,2.14512,0.0541099
6.14998,2.03558,0.0526712
6.27096,2.03768,0.0527848
6.39194,1.92274,0.0512937
6.51293,1.91254,0.0512032
6.63391,1.79125,0.0495477
6.75489,1.7757,0.0493754
6.87588,1.73683,0.0488472
6.99686,1.70981,0.0485128
7.11784,1.69015,0.0482427
7.23883,1.7618,0.0492893
7.35981,1.72278,0.0487748
7.48079,1.68959,0.0483076
7.60178,1.72702,0.0488674
7.72276,1.57663,0.0466832
7.84374,1.64414,0.0477287
7.96473,1.62502,0.047481
8.08571,1.51473,0.04586
8.20669,1.57161,0.0467699
8.32767,1.49911,0.0456799
8.44866,1.3825,0.0439295
8.56964,1.41532,0.0445091
8.69062,1.23738,0.0416499
8.81161,1.14619,0.0401335
8.93259,1.03971,0.038265
9.05357,1.00792,0.0377263
9.17456,0.963205,0.036925
9.29554,0.967687,0.0370523
9.41652,0.915466,0.0360079
9.53751,0.833113,0.0344475
9.65849,0.861009,0.0350537
9.77947,0.810378,0.0340066
9.90046,0.792604,0.0336621
10.0214,0.764214,0.0330804
10.1424,0.690687,0.0314662
10.2634,0.644306,0.0304685
10.3844,0.725751,0.0323473
10.5054,0.669703,0.0310417
10.6264,0.591464,0.0292322
10.7473,0.634444,0.0303417
10.8683,0.623423,0.0300365
10.9893,0.56863,0.0287142
11.1103,0.546826,0.0282016
11.2313,0.555602,0.0284362
11.3523,0.579016,0.0290447
11.4732,0.540397,0.0281034
11.5942,0.608468,0.0298417
11.7152,0.555277,0.0284807
11.8362,0.574631,0.0290293
11.9572,0.574507,0.0290751
12.0782,0.534744,0.0280415
12.1991,0.561521,0.02875
12.3201,0.538843,0.0282178
12.4411,0.533188,0.0280788
12.5621,0.573766,0.02919
12.6831,0.512868,0.0275809
12.8041,0.556258,0.0287986
12.925,0.501051,0.0273336
13.046,0.518884,0.0278007
13.167,0.511612,0.0276127
13.288,0.504431,0.0274575
13.409,0.548829,0.0286604
13.53,0.474757,0.0266791
13.6509,0.461093,0.0263004
13.7719,0.474823,0.0266967
13.8929,0.413102,0.0249148
14.0139,0.484803,0.0270084
14.1349,0.454542,0.0262194
14.2559,0.399199,0.024535
14.3768,0.447981,0.0260202
14.4978,0.438868,0.0257623
14.6188,0.392176,0.0243735
14.7398,0.415338,0.025103
14.8608,0.422211,0.0253251
14.9817,0.41377,0.0251151
15.1027,0.438329,0.0258416
15.2237,0.385586,0.0242502
15.3447,0.390095,0.0244528
15.4657,0.420087,0.0253598
15.5867,0.396558,0.0246582
15.7076,0.399173,0.0247759
15.8286,0.371519,0.0239456
15.9496,0.368681,0.0238295
16.0706,0.389151,0.0244794
16.1916,0.356465,0.0234502
16.3126,0.375582,0.0240982
16.4335,0.36277,0.0236946
16.5545,0.353373,0.0234243
16.6755,0.360247,0.0236424
16.7965,0.397551,0.0248484
16.9175,0.360501,0.0236749
17.0385,0.365178,0.0238488
17.1594,0.382538,0.02442
17.2804,0.299905,0.0216045
17.4014,0.339012,0.0230219
17.5224,0.303402,0.0217855
17.6434,0.355986,0.0235831
17.7644,0.288169,0.021274
17.8853,0.32044,0.0224362
18.0063,0.329641,0.0227707
18.1273,0.34401,0.0232906
18.2483,0.331718,0.0229447
18.3693,0.30325,0.0218749
18.4903,0.293658,0.0216155
18.6112,0.329368,0.0228857
18.7322,0.318412,0.0224868
18.8532,0.369776,0.0242309
18.9742,0.322478,0.0226553
19.0952,0.325705,0.0227649
19.2162,0.327523,0.0227983
19.3371,0.34582,0.0235463
19.4581,0.325759,0.022878
19.5791,0.363351,0.0241221
19.7001,0.340885,0.0233811
19.8211,0.367921,0.0243373
19.9421,0.309227,0.0223178
20.063,0.307448,0.0221863
20.184,0.346542,0.0235803
20.305,0.315102,0.0225238
20.426,0.299767,0.0219733
20.547,0.343046,0.0235497
20.668,0.360618,0.024167
20.7889,0.37224,0.0245668
20.9099,0.347077,0.0237054
21.0309,0.383833,0.0249478
21.1519,0.361236,0.0241857
21.2729,0.346511,0.0237346
21.3939,0.35776,0.0241389
21.5148,0.332163,0.0232441
21.6358,0.364767,0.024388
21.7568,0.344583,0.0237084
21.8778,0.355488,0.0240945
21.9988,0.327751,0.0231747
22.1198,0.368085,0.0245871
22.2407,0.342896,0.0237106
22.3617,0.380205,0.0249618
22.4827,0.36923,0.0246672
22.6037,0.403802,0.0257918
22.7247,0.377679,0.0249664
22.8457,0.408476,0.025924
22.9666,0.373681,0.0248165
23.0876,0.374165,0.0248814
23.2086,0.390569,0.0254461
23.3296,0.370549,0.0247883
23.4506,0.411897,0.026114
23.5716,0.44007,0.0270604
23.6925,0.392765,0.0256113
23.8135,0.422738,0.0265336
23.9345,0.383829,0.0253277
24.0555,0.377879,0.0251351
24.1563,0.407581,0.0318965
24.2571,0.411825,0.0136147
24.3784,0.420585,0.0136873
24.5003,0.422984,0.0136743
24.6228,0.403333,0.0133074
24.7459,0.421405,0.0135902
24.8696,0.398661,0.0131897
24.994,0.416732,0.0134388
25.119,0.405243,0.0132218
25.2446,0.413941,0.0133207
25.3708,0.419906,0.0133996
25.4976,0.430634,0.0135172
25.6251,0.430847,0.0134826
25.7533,0.42132,0.013294
25.882,0.435215,0.0134768
26.0114,0.44082,0.0135453
26.1415,0.422879,0.0132254
26.2722,0.446239,0.0135371
26.4036,0.451296,0.0136064
26.5356,0.460373,0.0137053
26.6682,0.461572,0.013676
26.8016,0.451207,0.0135018
26.9356,0.443963,0.013323
27.0703,0.456333,0.0134901
27.2056,0.446539,0.0133251
27.3417,0.466032,0.0135748
27.4784,0.452505,0.0133365
27.6158,0.478036,0.0136721
27.7538,0.478889,0.0136581
27.8926,0.486041,0.013722
28.0321,0.494596,0.0138218
28.1722,0.479472,0.0135838
28.3131,0.501156,0.013858
28.4547,0.501795,0.0138342
28.5969,0.491704,0.013676
28.7399,0.487166,0.0135464
28.8836,0.519027,0.0139677
29.028,0.521359,0.013956
29.1732,0.500822,0.0136574
29.319,0.523171,0.0139375
